535005,7143219,Enspel,57647,Westerwaldkreis,Rheinland-Pfalz
1152687,7232032,Enzen,54646,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
911671,8235025,Enzklösterle,75337,Landkreis Calw,Baden-Württemberg
416356,1051028,Epenwöhrden,25704,Kreis Dithmarschen,Schleswig-Holstein
453368,8226017,Epfenbach,74925,Rhein-Neckar-Kreis,Baden-Württemberg
943751,8325015,Epfendorf,78736,Landkreis Rottweil,Baden-Württemberg
1187149,10043111,Eppelborn,66571,Landkreis Neunkirchen,Saarland
454169,8226018,Eppelheim,69214,Rhein-Neckar-Kreis,Baden-Württemberg
1248573,7331020,Eppelsheim,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
448132,7135026,Eppenberg,56759,Landkreis Cochem-Zell,Rheinland-Pfalz
1251152,7340008,Eppenbrunn,66957,Landkreis Südwestpfalz,Rheinland-Pfalz
416476,14522110,Eppendorf,09575,Landkreis Mittelsachsen,Sachsen
537141,7141038,Eppenrod,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz
958972,9272116,Eppenschlag,94536,Landkreis Freyung-Grafenau,Bayern
452391,6432005,Eppertshausen,64859,Landkreis Darmstadt-Dieburg,Hessen
410520,8125026,Eppingen,75031,Landkreis Heilbronn,Baden-Württemberg
957745,9778134,Eppishausen,87745,Landkreis Unterallgäu,Bayern
393359,6436002,Eppstein,65817,Main-Taunus-Kreis,Hessen
451798,6437006,Erbach,64711,Odenwaldkreis,Hessen
451798,6437006,Erbach,64743,Odenwaldkreis,Hessen
1241477,7140037,Erbach,55494,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
2790226,8425039,Erbach,89155,Alb-Donau-Kreis,Baden-Württemberg
975241,9377116,Erbendorf,92681,Landkreis Tirschenreuth,Bayern
2536307,16066019,Erbenhausen,98634,Landkreis Schmalkalden-Meiningen,Thüringen
1248576,7331021,Erbes-Büdesheim,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
1258361,7231030,Erden,54492,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
1246629,7336022,Erdesbach,66887,Landkreis Kusel,Rheinland-Pfalz
934743,9177117,Erding,85435,Landkreis Erding,Bayern
405288,8118014,Erdmannhausen,71729,Landkreis Ludwigsburg,Baden-Württemberg
546905,9174118,Erdweg,85253,Landkreis Dachau,Bayern
944923,9181118,Eresing,86922,Landkreis Landsberg am Lech,Bayern
944923,9181118,Eresing,86926,Landkreis Landsberg am Lech,Bayern
944923,9181118,Eresing,86941,Landkreis Landsberg am Lech,Bayern
1157804,1059024,Erfde,24803,Kreis Schleswig-Flensburg,Schleswig-Holstein
168482,5362020,Erftstadt,50374,Rhein-Erft-Kreis,Nordrhein-Westfalen
62745,16051000,Erfurt,99084,,Thüringen
62745,16051000,Erfurt,99085,,Thüringen
62745,16051000,Erfurt,99086,,Thüringen
62745,16051000,Erfurt,99087,,Thüringen
62745,16051000,Erfurt,99089,,Thüringen
62745,16051000,Erfurt,99090,,Thüringen
62745,16051000,Erfurt,99091,,Thüringen
62745,16051000,Erfurt,99092,,Thüringen
62745,16051000,Erfurt,99094,,Thüringen
62745,16051000,Erfurt,99095,,Thüringen
62745,16051000,Erfurt,99097,,Thüringen
62745,16051000,Erfurt,99098,,Thüringen
62745,16051000,Erfurt,99099,,Thüringen
1251117,7340009,Erfweiler,66996,Landkreis Südwestpfalz,Rheinland-Pfalz
356765,9575122,Ergersheim,91465,Landkreis Neustadt an der Aisch-Bad Windsheim,Bayern
539709,7141039,Ergeshausen,56368,Rhein-Lahn-Kreis,Rheinland-Pfalz
179445,9274126,Ergolding,84030,Landkreis Landshut,Bayern
179310,9274127,Ergoldsbach,84061,Landkreis Landshut,Bayern
941002,9183116,Erharting,84513,Landkreis Mühldorf am Inn,Bayern
957052,9277118,Ering,94140,Landkreis Rottal-Inn,Bayern
2783822,8435013,Eriskirch,88097,Bodenseekreis,Baden-Württemberg
67333,5370004,Erkelenz,41812,Kreis Heinsberg,Nordrhein-Westfalen
2795577,8116018,Erkenbrechtsweiler,73268,Landkreis Esslingen,Baden-Württemberg
1432640,3158012,Erkerode,38173,Landkreis Wolfenbüttel,Niedersachsen
968910,9778136,Erkheim,87746,Landkreis Unterallgäu,Bayern
55780,12067124,Erkner,15537,Landkreis Oder-Spree,Brandenburg
66535,5158004,Erkrath,40699,Kreis Mettmann,Nordrhein-Westfalen
181150,9679128,Erlabrunn,97250,Landkreis Würzburg,Bayern
62403,9562000,Erlangen,91052,,Bayern
62403,9562000,Erlangen,91054,,Bayern
62403,9562000,Erlangen,91056,,Bayern
62403,9562000,Erlangen,91058,,Bayern
414697,14522120,Erlau,09306,Landkreis Mittelsachsen,Sachsen
942016,9171115,Erlbach,84567,Landkreis Altötting,Bayern
410472,8125027,Erlenbach,74235,Landkreis Heilbronn,Baden-Württemberg
394527,9676122,Erlenbach am Main,63906,Landkreis Miltenberg,Bayern
1251122,7340010,Erlenbach bei Dahn,76891,Landkreis Südwestpfalz,Rheinland-Pfalz
1252351,7334004,Erlenbach bei Kandel,76872,Landkreis Germersheim,Rheinland-Pfalz
335466,9677125,Erlenbach b. Marktheidenfeld,97837,Landkreis Main-Spessart,Bayern
2801245,8426043,Erlenmoos,88416,Landkreis Biberach,Baden-Württemberg
535896,6435007,Erlensee,63526,Main-Kinzig-Kreis,Hessen
405784,8118015,Erligheim,74391,Landkreis Ludwigsburg,Baden-Württemberg
391188,9674223,Ermershausen,96126,Landkreis Haßberge,Bayern
163246,5970012,Erndtebrück,57339,Kreis Siegen-Wittgenstein,Nordrhein-Westfalen
380993,9186116,Ernsgaden,85119,Landkreis Pfaffenhofen an der Ilm,Bayern
1259309,7135027,Ernst,56814,Landkreis Cochem-Zell,Rheinland-Pfalz
1163502,7232033,Ernzen,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
2801246,8426044,Erolzheim,88453,Landkreis Biberach,Baden-Württemberg
172382,7138019,Erpel,53579,Landkreis Neuwied,Rheinland-Pfalz
1249953,7332015,Erpolzheim,67167,Landkreis Bad Dürkheim,Rheinland-Pfalz
418137,7132027,Ersfeld,57635,Landkreis Altenkirchen,Rheinland-Pfalz
2802282,8426045,Ertingen,88521,Landkreis Biberach,Baden-Württemberg
153399,5974016,Erwitte,59597,Kreis Soest,Nordrhein-Westfalen
1286668,15083205,Erxleben,39343,Landkreis Börde,Sachsen-Anhalt
1253793,7335005,Erzenhausen,67685,Landkreis Kaiserslautern,Rheinland-Pfalz
452420,6432006,Erzhausen,64390,Landkreis Darmstadt-Dieburg,Hessen
1076003,7233022,Esch,54585,Landkreis Vulkaneifel,Rheinland-Pfalz
1259142,7231031,Esch,54518,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
915431,8136020,Eschach,73569,Ostalbkreis,Baden-Württemberg
395438,9676123,Eschau,63863,Landkreis Miltenberg,Bayern
540451,7141040,Eschbach,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz
1252727,7337022,Eschbach,76831,Landkreis Südliche Weinstraße,Rheinland-Pfalz
1959405,8315033,Eschbach,79427,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
423062,6436003,Eschborn,65760,Main-Taunus-Kreis,Hessen
943749,8325071,Eschbronn,78664,Landkreis Rottweil,Baden-Württemberg
2014145,3456004,Esche,49828,Landkreis Grafschaft Bentheim,Niedersachsen
158443,1053028,Escheburg,21039,Kreis Herzogtum Lauenburg,Schleswig-Holstein
3411187,3351025,Eschede,29348,Landkreis Celle,Niedersachsen
3411187,3351025,Eschede,29359,Landkreis Celle,Niedersachsen
3411187,3351025,Eschede,29361,Landkreis Celle,Niedersachsen
453377,8226020,Eschelbronn,74927,Rhein-Neckar-Kreis,Baden-Württemberg
2792614,8117020,Eschenbach,73037,Landkreis Göppingen,Baden-Württemberg
2792614,8117020,Eschenbach,73107,Landkreis Göppingen,Baden-Württemberg
1059435,9374117,Eschenbach i.d.OPf.,92676,Landkreis Neustadt an der Waldnaab,Bayern
2818332,16067016,Eschenbergen,99869,Landkreis Gotha,Thüringen
215965,6532009,Eschenburg,35713,Lahn-Dill-Kreis,Hessen
939358,9180114,Eschenlohe,82438,Landkreis Garmisch-Partenkirchen,Bayern
1184657,3255013,Eschershausen,37632,Landkreis Holzminden,Niedersachsen
1113728,7232220,Eschfeld,54619,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
959883,9372124,Eschlkam,93458,Landkreis Cham,Bayern
549419,6636003,Eschwege,37269,Werra-Meißner-Kreis,Hessen
157995,5334012,Eschweiler,52249,Städteregion Aachen,Nordrhein-Westfalen
2012454,3462003,Esens,26427,Landkreis Wittmund,Niedersachsen
1145092,1059109,Esgrus,24402,Kreis Schleswig-Flensburg,Schleswig-Holstein
1059453,9374118,Eslarn,92693,Landkreis Neustadt an der Waldnaab,Bayern
157419,5958016,Eslohe,59889,Hochsauerlandkreis,Nordrhein-Westfalen
145253,5770008,Espelkamp,32339,Kreis Minden-Lübbecke,Nordrhein-Westfalen
531464,6633007,Espenau,34314,Landkreis Kassel,Hessen
2179160,16075023,Eßbach,07924,Saale-Orla-Kreis,Thüringen
1808863,3358007,Essel,29690,Landkreis Heidekreis,Niedersachsen
337248,9677126,Esselbach,97839,Landkreis Main-Spessart,Bayern
1248589,7331022,Esselborn,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
62713,5113000,Essen,45127,,Nordrhein-Westfalen
62713,5113000,Essen,45128,,Nordrhein-Westfalen
62713,5113000,Essen,45130,,Nordrhein-Westfalen
62713,5113000,Essen,45131,,Nordrhein-Westfalen
62713,5113000,Essen,45133,,Nordrhein-Westfalen
62713,5113000,Essen,45134,,Nordrhein-Westfalen
62713,5113000,Essen,45136,,Nordrhein-Westfalen
62713,5113000,Essen,45138,,Nordrhein-Westfalen
62713,5113000,Essen,45139,,Nordrhein-Westfalen
62713,5113000,Essen,45141,,Nordrhein-Westfalen
62713,5113000,Essen,45143,,Nordrhein-Westfalen
62713,5113000,Essen,45144,,Nordrhein-Westfalen
62713,5113000,Essen,45145,,Nordrhein-Westfalen
62713,5113000,Essen,45147,,Nordrhein-Westfalen
62713,5113000,Essen,45149,,Nordrhein-Westfalen
62713,5113000,Essen,45219,,Nordrhein-Westfalen
62713,5113000,Essen,45239,,Nordrhein-Westfalen
62713,5113000,Essen,45257,,Nordrhein-Westfalen
62713,5113000,Essen,45259,,Nordrhein-Westfalen
62713,5113000,Essen,45276,,Nordrhein-Westfalen
62713,5113000,Essen,45277,,Nordrhein-Westfalen
62713,5113000,Essen,45279,,Nordrhein-Westfalen
62713,5113000,Essen,45289,,Nordrhein-Westfalen
62713,5113000,Essen,45307,,Nordrhein-Westfalen
62713,5113000,Essen,45309,,Nordrhein-Westfalen
62713,5113000,Essen,45326,,Nordrhein-Westfalen
62713,5113000,Essen,45327,,Nordrhein-Westfalen
62713,5113000,Essen,45329,,Nordrhein-Westfalen
62713,5113000,Essen,45355,,Nordrhein-Westfalen
62713,5113000,Essen,45356,,Nordrhein-Westfalen
62713,5113000,Essen,45357,,Nordrhein-Westfalen
62713,5113000,Essen,45359,,Nordrhein-Westfalen
179470,9274128,Essenbach,84051,Landkreis Landshut,Bayern
1245314,7339017,Essenheim,55270,Landkreis Mainz-Bingen,Rheinland-Pfalz
1101377,3453006,Essen (Oldenburg),49632,Landkreis Cloppenburg,Niedersachsen
956662,9273121,Essing,93343,Landkreis Kelheim,Bayern
1252804,7337023,Essingen,76879,Landkreis Südliche Weinstraße,Rheinland-Pfalz
2792055,8136021,Essingen,73457,Ostalbkreis,Baden-Württemberg
2792055,8136021,Essingen,73563,Ostalbkreis,Baden-Württemberg
2792055,8136021,Essingen,73566,Ostalbkreis,Baden-Württemberg
1152710,7232034,Eßlingen,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
2792882,8116019,Esslingen am Neckar,73728,Landkreis Esslingen,Baden-Württemberg
2792882,8116019,Esslingen am Neckar,73730,Landkreis Esslingen,Baden-Württemberg
2792882,8116019,Esslingen am Neckar,73732,Landkreis Esslingen,Baden-Württemberg
2792882,8116019,Esslingen am Neckar,73733,Landkreis Esslingen,Baden-Württemberg
2792882,8116019,Esslingen am Neckar,73734,Landkreis Esslingen,Baden-Württemberg
1246682,7336023,Eßweiler,67754,Landkreis Kusel,Rheinland-Pfalz
182348,9679130,Estenfeld,97230,Landkreis Würzburg,Bayern
2007738,3454011,Esterwegen,26897,Landkreis Emsland,Niedersachsen
1249991,7332016,Esthal,67466,Landkreis Bad Dürkheim,Rheinland-Pfalz
1249991,7332016,Esthal,67468,Landkreis Bad Dürkheim,Rheinland-Pfalz
1249991,7332016,Esthal,67472,Landkreis Bad Dürkheim,Rheinland-Pfalz
445789,3359016,Estorf,21727,Landkreis Stade,Niedersachsen
1183261,3256006,Estorf,31629,Landkreis Nienburg/Weser,Niedersachsen
1258429,7231032,Etgert,54424,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
1246580,7336024,Etschberg,66871,Landkreis Kusel,Rheinland-Pfalz
939317,9180115,Ettal,82488,Landkreis Garmisch-Partenkirchen,Bayern
1140553,7232035,Etteldorf,54655,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
453009,8317026,Ettenheim,77955,Ortenaukreis,Baden-Württemberg
1015147,9577127,Ettenstatt,91796,Landkreis Weißenburg-Gunzenhausen,Bayern
2856992,16071017,Ettersburg,99439,Landkreis Weimarer Land,Thüringen
534477,7143220,Ettinghausen,56244,Westerwaldkreis,Rheinland-Pfalz
659839,8215017,Ettlingen,76275,Landkreis Karlsruhe,Baden-Württemberg
548040,7137025,Ettringen,56729,Landkreis Mayen-Koblenz,Rheinland-Pfalz
958166,9778137,Ettringen,86833,Landkreis Unterallgäu,Bayern
420581,7132028,Etzbach,57539,Landkreis Altenkirchen,Rheinland-Pfalz
1028560,9371140,Etzelwang,92268,Landkreis Amberg-Sulzbach,Bayern
1059452,9374119,Etzenricht,92694,Landkreis Neustadt an der Waldnaab,Bayern
2388429,16065016,Etzleben,06577,Kyffhäuserkreis,Thüringen
318736,9678128,Euerbach,97502,Landkreis Schweinfurt,Bayern
383697,9672122,Euerdorf,97717,Landkreis Bad Kissingen,Bayern
415007,7132029,Eulenberg,57632,Landkreis Altenkirchen,Rheinland-Pfalz
1253795,7335006,Eulenbis,67685,Landkreis Kaiserslautern,Rheinland-Pfalz
1259828,7135028,Eulgem,56761,Landkreis Cochem-Zell,Rheinland-Pfalz
395727,9771129,Eurasburg,86495,Landkreis Aichach-Friedberg,Bayern
935157,9173123,Eurasburg,82547,Landkreis Bad Tölz-Wolfratshausen,Bayern
1113760,7232221,Euscheid,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1403657,5366016,Euskirchen,53879,Kreis Euskirchen,Nordrhein-Westfalen
1403657,5366016,Euskirchen,53881,Kreis Euskirchen,Nordrhein-Westfalen
336477,9677127,Eußenheim,97776,Landkreis Main-Spessart,Bayern
1252776,7337024,Eußerthal,76857,Landkreis Südliche Weinstraße,Rheinland-Pfalz
382408,1055012,Eutin,23701,Kreis Ostholstein,Schleswig-Holstein
935841,8237027,Eutingen im Gäu,72184,Landkreis Freudenstadt,Baden-Württemberg
2012364,3462004,Eversmeer,26556,Landkreis Wittmund,Niedersachsen
152294,5570024,Everswinkel,48351,Kreis Warendorf,Nordrhein-Westfalen
1432635,3158013,Evessen,38173,Landkreis Wolfenbüttel,Niedersachsen
533580,7143221,Ewighausen,56244,Westerwaldkreis,Rheinland-Pfalz
142695,5766028,Extertal,32699,Kreis Lippe,Nordrhein-Westfalen
1621066,3251017,Eydelstedt,49406,Landkreis Diepholz,Niedersachsen
310316,3353010,Eyendorf,21376,Landkreis Harburg,Niedersachsen
2014297,3256007,Eystrup,27324,Landkreis Nienburg/Weser,Niedersachsen
535718,7141041,Fachbach,56133,Rhein-Lahn-Kreis,Rheinland-Pfalz
1157534,1059026,Fahrdorf,24857,Kreis Schleswig-Flensburg,Schleswig-Holstein
181765,1057018,Fahren,24253,Kreis Plön,Schleswig-Holstein
403739,8225024,Fahrenbach,74864,Neckar-Odenwald-Kreis,Baden-Württemberg
422844,1060020,Fahrenkrug,23795,Kreis Segeberg,Schleswig-Holstein
1410899,13075032,Fahrenwalde,17309,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
30014,9178123,Fahrenzhausen,85777,Landkreis Freising,Bayern
1259313,7135029,Faid,56814,Landkreis Cochem-Zell,Rheinland-Pfalz
957045,9277119,Falkenberg,84326,Landkreis Rottal-Inn,Bayern
968894,9377117,Falkenberg,95685,Landkreis Tirschenreuth,Bayern
1332949,12064125,Falkenberg,16259,Landkreis Märkisch-Oderland,Brandenburg
62400,6412000,Frankfurt am Main,60316,,Hessen
1303469,12062128,Falkenberg/Elster,04895,Landkreis Elbe-Elster,Brandenburg
959638,9278120,Falkenfels,94350,Landkreis Straubing-Bogen,Bayern
1332950,12064128,Falkenhagen (Mark),15306,Landkreis Märkisch-Oderland,Brandenburg
1251557,12063080,Falkensee,14612,Landkreis Havelland,Brandenburg
961329,9372125,Falkenstein,93167,Landkreis Cham,Bayern
1254709,7333020,Falkenstein,67808,Donnersbergkreis,Rheinland-Pfalz
64313,15085110,Falkenstein/Harz,06333,Landkreis Harz,Sachsen-Anhalt
64313,15085110,Falkenstein/Harz,06463,Landkreis Harz,Sachsen-Anhalt
64313,15085110,Falkenstein/Harz,06543,Landkreis Harz,Sachsen-Anhalt
444321,14523120,Falkenstein/Vogtland,08223,Vogtlandkreis,Sachsen
444321,14523120,Falkenstein/Vogtland,08239,Vogtlandkreis,Sachsen
2820964,16066022,Fambach,98597,Landkreis Schmalkalden-Meiningen,Thüringen
939345,9180116,Farchant,82490,Landkreis Garmisch-Partenkirchen,Bayern
176741,1057090,Fargau-Pratjau,24256,Kreis Plön,Schleswig-Holstein
2406525,15088100,Farnstädt,06279,Saalekreis,Sachsen-Anhalt
1256955,7235021,Farschweiler,54317,Landkreis Trier-Saarburg,Rheinland-Pfalz
1079016,3357014,Farven,27446,Landkreis Rotenburg (Wümme),Niedersachsen
1797919,3351010,Faßberg,29328,Landkreis Celle,Niedersachsen
394513,9676124,Faulbach,97906,Landkreis Miltenberg,Bayern
1427272,13071032,Faulenrost,17139,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
952359,1051030,Fedderingen,25779,Kreis Dithmarschen,Schleswig-Holstein
451704,7143222,Fehl-Ritzhausen,56472,Westerwaldkreis,Rheinland-Pfalz
382448,1055046,Fehmarn,23769,Kreis Ostholstein,Schleswig-Holstein
1302389,12068117,Fehrbellin,16818,Landkreis Ostprignitz-Ruppin,Brandenburg
1302389,12068117,Fehrbellin,16833,Landkreis Ostprignitz-Ruppin,Brandenburg
1302389,12068117,Fehrbellin,16845,Landkreis Ostprignitz-Ruppin,Brandenburg
942115,9171116,Feichten an der Alz,84550,Landkreis Altötting,Bayern
1244037,7133030,Feilbingert,67824,Landkreis Bad Kreuznach,Rheinland-Pfalz
1021692,9475123,Feilitzsch,95183,Landkreis Hof,Bayern
1152683,7232036,Feilsdorf,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
932437,9188118,Feldafing,82340,Landkreis Starnberg,Bayern
418335,6535003,Feldatal,36325,Vogelsbergkreis,Hessen
317609,8315037,Feldberg,79868,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
1419920,13071033,Feldberger Seenlandschaft,17258,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
548501,1058050,Felde,24242,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
532396,1062093,Feldhorst,23858,Kreis Stormarn,Schleswig-Holstein
959643,9278121,Feldkirchen,94351,Landkreis Straubing-Bogen,Bayern
2168242,9184118,Feldkirchen,85622,Landkreis München,Bayern
2186920,9187130,Feldkirchen-Westerham,83620,Landkreis Rosenheim,Bayern
1322602,12071074,Felixsee,03130,Landkreis Spree-Neiße,Brandenburg
1255915,7235022,Fell,54341,Landkreis Trier-Saarburg,Rheinland-Pfalz
401692,8119020,Fellbach,70734,Rems-Murr-Kreis,Baden-Württemberg
401692,8119020,Fellbach,70736,Rems-Murr-Kreis,Baden-Württemberg
349936,9677128,Fellen,97778,Landkreis Main-Spessart,Bayern
958631,9778139,Fellheim,87748,Landkreis Unterallgäu,Bayern
548489,1058051,Felm,24161,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
548489,1058051,Felm,24214,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
548489,1058051,Felm,24244,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
452193,6634003,Felsberg,34587,Schwalm-Eder-Kreis,Hessen
421920,7132030,Fensdorf,57580,Landkreis Altenkirchen,Rheinland-Pfalz
962182,9376125,Fensterbach,92269,Landkreis Schwandorf,Bayern
1410797,13075033,Ferdinandshof,17379,Landkreis Vorpommern-Greifswald,Mecklenburg-Vorpommern
2393748,16061031,Ferna,37339,Landkreis Eichsfeld,Thüringen
418621,6531004,Fernwald,35463,Landkreis Gießen,Hessen
1163512,7232037,Ferschweiler,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
64626,9574123,Feucht,90537,Landkreis Nürnberger Land,Bayern
534090,9571145,Feuchtwangen,91555,Landkreis Ansbach,Bayern
1108076,7232222,Feuerscheid,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1075990,7233023,Feusdorf,54584,Landkreis Vulkaneifel,Rheinland-Pfalz
1071014,9472138,Fichtelberg,95686,Landkreis Bayreuth,Bayern
390787,8127102,Fichtenau,74579,Landkreis Schwäbisch Hall,Baden-Württemberg
391364,8127023,Fichtenberg,74427,Landkreis Schwäbisch Hall,Baden-Württemberg
1332897,12064130,Fichtenhöhe,15306,Landkreis Märkisch-Oderland,Brandenburg
1303813,12062134,Fichtwald,04936,Landkreis Elbe-Elster,Brandenburg
176737,1057020,Fiefbergen,24217,Kreis Plön,Schleswig-Holstein
418138,7132031,Fiersbach,57635,Landkreis Altenkirchen,Rheinland-Pfalz
2796535,8116077,Filderstadt,70794,Landkreis Esslingen,Baden-Württemberg
2796535,8116077,Filderstadt,71111,Landkreis Esslingen,Baden-Württemberg
536241,7141042,Filsen,56341,Rhein-Lahn-Kreis,Rheinland-Pfalz
1187427,3457008,Filsum,26849,Landkreis Leer,Niedersachsen
1269809,7135030,Filz,56766,Landkreis Cochem-Zell,Rheinland-Pfalz
1424148,13071034,Fincken,17209,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
1253879,7333021,Finkenbach-Gersweiler,67822,Donnersbergkreis,Rheinland-Pfalz
2020633,13072031,Finkenthal,17179,Landkreis Rostock,Mecklenburg-Vorpommern
2402383,15084132,Finne,06647,Burgenlandkreis,Sachsen-Anhalt
2402403,15084133,Finneland,06647,Burgenlandkreis,Sachsen-Anhalt
163177,5966012,Finnentrop,57413,Kreis Olpe,Nordrhein-Westfalen
933966,9181120,Finning,86923,Landkreis Landsberg am Lech,Bayern
957089,9773150,Finningen,89435,Landkreis Dillingen an der Donau,Bayern
934744,9177118,Finsing,85464,Landkreis Erding,Bayern
1322947,12062140,Finsterwalde,03238,Landkreis Elbe-Elster,Brandenburg
357073,3357015,Fintel,27389,Landkreis Rotenburg (Wümme),Niedersachsen
2012929,3457009,Firrel,26835,Landkreis Leer,Niedersachsen
1256028,7235025,Fisch,54439,Landkreis Trier-Saarburg,Rheinland-Pfalz
968903,9772141,Fischach,86850,Landkreis Augsburg,Bayern
1245111,7134025,Fischbach,55743,Landkreis Birkenfeld,Rheinland-Pfalz
1248683,7335007,Fischbach,67693,Landkreis Kaiserslautern,Rheinland-Pfalz
935958,9182114,Fischbachau,83730,Landkreis Miesbach,Bayern
1251116,7340011,Fischbach bei Dahn,66996,Landkreis Südwestpfalz,Rheinland-Pfalz
1171871,7232038,Fischbach-Oberraden,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
452421,6432007,Fischbachtal,64405,Landkreis Darmstadt-Dieburg,Hessen
957925,9780121,Fischen im Allgäu,87538,Landkreis Oberallgäu,Bayern
453019,8317029,Fischerbach,77716,Ortenaukreis,Baden-Württemberg
1130302,8336024,Fischingen,79592,Landkreis Lörrach,Baden-Württemberg
450219,1061028,Fitzbek,25579,Kreis Steinburg,Schleswig-Holstein
1475323,1053029,Fitzen,21514,Kreis Herzogtum Lauenburg,Schleswig-Holstein
534271,9571146,Flachslanden,91604,Landkreis Ansbach,Bayern
538922,7141043,Flacht,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz
386919,9673123,Fladungen,97650,Landkreis Rhön-Grabfeld,Bayern
415721,7132032,Flammersfeld,57632,Landkreis Altenkirchen,Rheinland-Pfalz
1286647,15083230,Flechtingen,39345,Landkreis Börde,Sachsen-Anhalt
1286647,15083230,Flechtingen,39356,Landkreis Börde,Sachsen-Anhalt
1286647,15083230,Flechtingen,39359,Landkreis Börde,Sachsen-Anhalt
557144,1058052,Fleckeby,24357,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
410495,8125030,Flein,74223,Landkreis Heilbronn,Baden-Württemberg
2808128,8436032,Fleischwangen,88373,Landkreis Ravensburg,Baden-Württemberg
1252491,7337025,Flemlingen,76835,Landkreis Südliche Weinstraße,Rheinland-Pfalz
27020,1001000,Flensburg,24937,,Schleswig-Holstein
27020,1001000,Flensburg,24939,,Schleswig-Holstein
27020,1001000,Flensburg,24941,,Schleswig-Holstein
27020,1001000,Flensburg,24943,,Schleswig-Holstein
27020,1001000,Flensburg,24944,,Schleswig-Holstein
1108044,7232223,Fleringen,54597,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
454874,6631008,Flieden,36103,Landkreis Fulda,Hessen
1152701,7232039,Fließem,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1334103,12073157,Flieth-Stegelitz,17268,Landkreis Uckermark,Brandenburg
553468,1058053,Flintbek,24220,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
2186921,9187131,Flintsbach am Inn,83126,Landkreis Rosenheim,Bayern
162283,14522140,Flöha,09557,Landkreis Mittelsachsen,Sachsen
1138608,16066023,Floh-Seligenthal,98593,Landkreis Schmalkalden-Meiningen,Thüringen
1248577,7331024,Flomborn,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
1248586,7331025,Flonheim,55237,Landkreis Alzey-Worms,Rheinland-Pfalz
535931,6435008,Flörsbachtal,63639,Main-Kinzig-Kreis,Hessen
414751,6436004,Flörsheim,65439,Main-Taunus-Kreis,Hessen
1248703,7331023,Flörsheim-Dalsheim,67592,Landkreis Alzey-Worms,Rheinland-Pfalz
450115,6440007,Florstadt,61197,Wetteraukreis,Hessen
1059461,9374121,Floß,92685,Landkreis Neustadt an der Waldnaab,Bayern
1059451,9374122,Flossenbürg,92696,Landkreis Neustadt an der Waldnaab,Bayern
1432665,3158014,Flöthe,38312,Landkreis Wolfenbüttel,Niedersachsen
943737,8325070,Fluorn-Winzeln,78737,Landkreis Rottweil,Baden-Württemberg
1258640,7231033,Flußbach,54516,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
418867,7132033,Fluterschen,57614,Landkreis Altenkirchen,Rheinland-Pfalz
548574,1058054,Fockbek,24787,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1246621,7336025,Föckelberg,66887,Landkreis Kusel,Rheinland-Pfalz
2714341,16077005,Fockendorf,04617,Landkreis Altenburger Land,Thüringen
423186,1060021,Föhrden-Barl,25563,Kreis Segeberg,Schleswig-Holstein
1255882,7235026,Föhren,54343,Landkreis Trier-Saarburg,Rheinland-Pfalz
1245054,7134026,Fohren-Linden,55777,Landkreis Birkenfeld,Rheinland-Pfalz
907194,8216013,Forbach,76596,Landkreis Rastatt,Baden-Württemberg
